Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),Thermocouple 5 (deg C),Thermocouple 6 (deg C),Thermocouple 7 (deg C),Thermocouple 8 (deg C),Thermocouple 9 (deg C),Thermocouple 10 (deg C),Thermocouple 11 (deg C),Thermocouple 12 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),CHT L TEMPERATURE (deg C),AILERN POSITION (%),ELEV POSITION (%),FUEL PRESSURE (PSI),F PUMP CONTACT (V),GEN CONTACT (V),CANOPY CONTACT (V),CHT R TEMPERATURE (deg C),LEFT LEVEL (gal),RIGHT LEVEL (gal),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),FLAPS POSITION (deg),Contacts,Percent Power,EGT Leaning State,
58.06,1,6,2018-07-27 08:30:20,+43.50296,+5.37192,508,0.1,0.0,-1.7,,,,,08:30:20,+4.8,+0.8,132.0,0.0,+367,+0.1,+0.01,+1.0,,-70,+31,0.0,29.89,+2394,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.3,10.2,21.8,12.3,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+26.1,+12,+7,+0.0,+4.998,+0.000,+0.000,+25.3,+11.3,+10.2,+3.6,+26.2,+0,,,,
58.31,1,6,2018-07-27 08:30:21,+43.50297,+5.37192,507,0.1,0.0,-1.7,,,,,08:30:20,+4.8,+0.8,132.0,0.0,+367,+0.1,+0.01,+1.0,,-62,+31,0.0,29.89,+2394,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.3,10.2,21.8,12.3,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+26.1,+12,+7,+0.0,+4.998,+0.000,+0.000,+25.3,+11.3,+10.2,+3.6,+26.2,+0,,,,
58.56,1,6,2018-07-27 08:30:21,+43.50297,+5.37192,506,0.1,0.0,-1.7,,,,,08:30:21,+4.8,+0.9,132.0,0.0,+367,+0.1,+0.01,+1.0,,-53,+31,0.0,29.89,+2399,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.3,10.2,21.8,12.3,,-2.4,2401.0,2379.6,,,,,,,,,,,,,,,+26.1,+12,+7,+0.0,+4.998,+0.000,+0.000,+25.3,+11.3,+10.2,+3.6,+26.2,+0,,,,
58.81,1,6,2018-07-27 08:30:21,+43.50297,+5.37192,504,0.1,0.0,-1.7,,,,,08:30:21,+4.8,+0.9,132.0,0.0,+367,+0.1,+0.01,+1.0,,-58,+31,0.0,29.89,+2399,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.3,10.1,21.8,12.3,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+26.0,+12,+7,+0.0,+4.998,+0.000,+0.000,+25.3,+11.3,+10.1,+3.6,+26.2,+0,,,,
59.06,1,6,2018-07-27 08:30:21,+43.50297,+5.37192,504,0.1,0.0,-1.7,,,,,08:30:21,+4.8,+0.9,132.0,0.0,+367,+0.0,+0.01,+1.0,,-48,+31,0.0,29.89,+2398,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.3,10.1,21.8,12.3,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+26.0,+12,+7,+0.0,+4.998,+0.000,+0.000,+25.3,+11.3,+10.1,+3.6,+26.2,+0,,,,
59.31,1,6,2018-07-27 08:30:22,+43.50298,+5.37192,503,0.1,0.0,-1.7,,,,,08:30:21,+4.8,+0.9,132.0,0.0,+366,+0.0,+0.01,+1.0,,-71,+31,0.0,29.89,+2397,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.3,10.1,21.8,12.3,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+26.1,+12,+7,+0.0,+4.998,+0.000,+0.000,+25.3,+11.3,+10.1,+3.6,+26.2,+0,,,,
59.56,1,6,2018-07-27 08:30:22,+43.50298,+5.37192,503,0.1,0.0,-1.7,,,,,08:30:22,+4.8,+0.9,132.0,0.0,+366,+0.0,+0.01,+1.0,,-66,+31,0.0,29.89,+2397,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.3,10.1,21.8,12.3,,-2.4,2401.0,2379.6,,,,,,,,,,,,,,,+26.1,+12,+7,+0.0,+4.998,+0.000,+0.000,+25.3,+11.3,+10.1,+3.6,+26.2,+0,,,,
59.81,1,6,2018-07-27 08:30:22,+43.50298,+5.37192,502,0.1,0.0,-1.7,,,,,08:30:22,+4.8,+0.9,132.0,0.0,+365,+0.0,+0.01,+1.0,,-78,+31,0.0,29.89,+2397,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.3,10.1,21.8,12.3,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+26.1,+12,+6,+0.0,+4.998,+0.000,+0.000,+25.3,+11.3,+10.1,+3.6,+26.2,+0,,,,
60.06,1,6,2018-07-27 08:30:22,+43.50298,+5.37192,501,0.1,0.0,-1.7,,,,,08:30:22,+4.8,+0.8,132.0,0.0,+365,+0.1,+0.01,+1.0,,-50,+31,0.0,29.89,+2396,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.3,10.1,21.8,12.3,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+26.0,+12,+6,+0.0,+4.998,+0.000,+0.000,+25.3,+11.3,+10.1,+3.6,+26.2,+0,,,,
60.31,1,6,2018-07-27 08:30:23,+43.50298,+5.37192,500,0.1,0.0,-1.7,,,,,08:30:22,+4.8,+0.8,132.0,0.0,+364,+0.1,+0.01,+1.0,,-73,+31,0.0,29.89,+2396,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.3,10.1,21.8,12.3,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+26.0,+12,+7,+0.0,+4.998,+0.000,+0.000,+25.3,+11.3,+10.1,+3.6,+26.2,+0,,,,
60.56,1,6,2018-07-27 08:30:23,+43.50298,+5.37191,499,0.1,0.0,-1.7,,,,,08:30:23,+4.7,+0.9,132.0,0.0,+364,+0.1,+0.01,+1.0,,-53,+31,0.0,29.89,+2396,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.3,10.1,21.8,12.3,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+26.1,+12,+7,+0.0,+4.998,+0.000,+0.000,+25.3,+11.3,+10.1,+3.6,+26.2,+0,,,,
60.81,1,6,2018-07-27 08:30:23,+43.50298,+5.37191,499,0.1,0.0,-1.7,,,,,08:30:23,+4.7,+0.9,132.0,0.0,+364,+0.1,+0.01,+1.0,,-90,+31,0.0,29.89,+2396,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.3,10.1,21.8,12.3,,-2.4,2401.0,2379.6,,,,,,,,,,,,,,,+26.1,+12,+7,+0.0,+4.998,+0.000,+0.000,+25.3,+11.3,+10.1,+3.6,+26.2,+0,,,,
61.06,1,6,2018-07-27 08:30:23,+43.50299,+5.37192,498,0.1,0.0,-1.7,,,,,08:30:23,+4.7,+0.9,132.0,0.0,+364,+0.0,+0.01,+1.0,,-54,+31,0.0,29.89,+2396,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.2,10.1,21.8,12.3,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+26.1,+12,+7,+0.0,+4.998,+0.000,+0.000,+25.3,+11.2,+10.1,+3.7,+26.2,+0,,,,
61.31,1,6,2018-07-27 08:30:24,+43.50299,+5.37192,496,0.1,0.0,-1.7,,,,,08:30:23,+4.7,+0.9,132.0,0.0,+363,+0.0,+0.01,+1.0,,-85,+31,0.0,29.89,+2396,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.2,10.1,21.8,12.3,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+26.0,+12,+7,+0.0,+4.998,+0.000,+0.000,+25.3,+11.2,+10.1,+3.7,+26.2,+0,,,,
61.56,1,6,2018-07-27 08:30:24,+43.50299,+5.37192,495,0.1,0.0,-1.7,,,,,08:30:24,+4.7,+0.9,132.0,0.0,+363,+0.0,+0.01,+1.0,,-55,+31,0.0,29.89,+2396,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.2,10.1,21.8,12.3,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+26.0,+12,+7,+0.0,+4.998,+0.000,+0.000,+25.3,+11.2,+10.1,+3.6,+26.2,+0,,,,
61.81,1,6,2018-07-27 08:30:24,+43.50299,+5.37192,495,0.1,0.0,-1.7,,,,,08:30:24,+4.7,+0.9,132.0,0.0,+363,+0.1,+0.01,+1.0,,-81,+31,0.0,29.89,+2396,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.2,10.1,21.8,12.3,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+26.1,+12,+7,+0.0,+4.998,+0.000,+0.000,+25.3,+11.2,+10.1,+3.6,+26.2,+0,,,,
62.06,1,6,2018-07-27 08:30:24,+43.50299,+5.37192,494,0.1,0.0,-1.7,,,,,08:30:24,+4.7,+0.9,132.1,0.0,+363,+0.1,+0.01,+1.0,,-72,+31,0.0,29.89,+2396,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.2,10.2,21.8,12.2,,-2.4,2401.0,2379.6,,,,,,,,,,,,,,,+26.1,+12,+7,+0.0,+4.998,+0.000,+0.000,+25.3,+11.2,+10.2,+3.6,+26.2,+0,,,,
62.31,1,6,2018-07-27 08:30:25,+43.50300,+5.37192,493,0.1,0.0,-1.7,,,,,08:30:24,+4.7,+0.9,132.1,0.0,+361,+0.1,+0.01,+1.0,,-95,+31,0.0,29.89,+2396,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.2,10.2,21.8,12.2,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+26.0,+12,+7,+0.0,+4.998,+0.000,+0.000,+25.3,+11.2,+10.2,+3.6,+26.2,+0,,,,
62.56,1,6,2018-07-27 08:30:25,+43.50300,+5.37192,493,0.1,0.0,-1.7,,,,,08:30:25,+4.7,+0.9,132.1,0.0,+361,+0.1,+0.01,+1.0,,-90,+31,0.0,29.89,+2396,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+26,0,0,30.5,0.0,0.0,0.0,11.2,10.2,21.8,12.2,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+26.0,+12,+7,+0.0,+4.996,+0.000,+0.000,+25.3,+11.2,+10.2,+3.6,+26.2,+0,,,,
62.81,1,6,2018-07-27 08:30:25,+43.50300,+5.37192,492,0.1,0.0,-1.7,,,,,08:30:25,+4.7,+0.9,132.0,0.0,+360,+0.0,+0.01,+1.0,,-107,+31,0.0,29.89,+2390,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,4,+25,0,0,30.5,0.0,0.0,0.0,11.2,10.2,21.8,12.2,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+25.2,+12,+7,+0.0,+4.998,+0.000,+0.000,+24.5,+11.2,+10.2,+3.7,+25.4,+0,,,,
63.06,1,6,2018-07-27 08:30:25,+43.50300,+5.37192,492,0.1,0.0,-1.7,,,,,08:30:25,+4.7,+0.9,131.9,0.0,+359,+0.0,+0.01,+1.0,,-115,+31,0.0,29.89,+2390,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,5,+23,0,0,30.3,0.0,0.0,0.9,11.2,10.3,21.8,10.5,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+22.9,+12,+6,+0.9,+4.996,+0.000,+0.000,+22.3,+11.2,+10.3,+5.0,+23.1,+0,,,,
63.31,1,6,2018-07-27 08:30:26,+43.50300,+5.37192,491,0.1,0.0,-1.7,,,,,08:30:25,+4.7,+0.9,131.8,0.0,+359,+0.0,-0.00,+1.0,,-119,+31,0.0,29.89,+2390,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,9,+24,273,273,30.1,0.0,0.0,1.2,11.2,10.3,21.8,9.6,,-2.2,2401.0,2379.6,,,,,,,,,,,,,,,+23.9,+12,+6,+1.2,+4.998,+0.000,+0.000,+23.3,+11.2,+10.3,+9.0,+24.1,+0,,,,
63.56,1,6,2018-07-27 08:30:26,+43.50300,+5.37192,491,0.1,0.0,-1.7,,,,,08:30:26,+4.6,+0.9,131.7,0.0,+359,+0.0,+0.01,+1.0,,-111,+31,0.0,29.89,+2390,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,15,+25,645,645,29.6,0.0,0.0,1.8,11.2,10.3,21.8,9.5,,-2.2,2401.0,2379.6,,,,,,,,,,,,,,,+24.4,+12,+7,+1.8,+4.998,+0.000,+0.000,+23.7,+11.2,+10.3,+15.4,+24.5,+0,,,,
63.81,1,6,2018-07-27 08:30:26,+43.50300,+5.37192,490,0.0,0.0,-1.7,,,,,08:30:26,+4.6,+0.9,131.9,0.0,+359,+0.1,+0.01,+1.0,,-105,+31,0.0,29.89,+2390,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,56,+26,824,824,28.1,0.0,0.0,2.7,11.2,10.3,21.8,9.7,,-2.3,2401.0,2379.6,,,,,,,,,,,,,,,+25.5,+12,+9,+2.7,+4.998,+0.000,+0.000,+24.7,+11.2,+10.3,+56.3,+25.6,+0,,,,
64.06,1,6,2018-07-27 08:30:26,+43.50300,+5.37192,490,0.1,0.0,-1.7,,,,,08:30:26,+4.6,+0.9,131.9,0.0,+359,+0.1,+0.01,+1.0,,-99,+31,0.0,29.89,+2388,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,68,+25,475,475,27.8,0.0,0.0,3.3,11.2,10.2,21.8,10.0,,-2.5,2401.0,2379.6,,,,,,,,,,,,,,,+25.0,+12,+8,+3.3,+4.996,+0.000,+0.000,+24.3,+11.2,+10.2,+67.7,+25.2,+0,,,,
64.31,1,6,2018-07-27 08:30:27,+43.50300,+5.37192,489,0.0,0.0,-1.7,,,,,08:30:26,+4.7,+0.9,131.8,0.0,+358,+0.1,+0.01,+1.0,,-95,+31,0.0,29.89,+2388,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,67,+25,411,411,27.9,0.0,0.0,3.5,11.2,10.2,21.8,10.0,,-2.6,2401.0,2379.6,,,,,,,,,,,,,,,+24.6,+12,+8,+3.5,+4.998,+0.000,+0.000,+23.9,+11.2,+10.2,+66.6,+24.7,+0,,,,
64.56,1,6,2018-07-27 08:30:27,+43.50301,+5.37192,489,0.0,0.0,-1.7,,,,,08:30:27,+4.7,+0.9,131.7,0.0,+358,+0.1,+0.01,+1.0,,-85,+31,0.0,29.89,+2388,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,67,+25,428,428,28.2,0.0,0.0,3.7,11.2,10.2,21.8,10.0,,-2.6,2401.0,2379.6,,,,,,,,,,,,,,,+24.6,+12,+8,+3.7,+4.998,+0.000,+0.000,+23.9,+11.2,+10.2,+67.0,+24.7,+0,,,,
64.81,1,6,2018-07-27 08:30:27,+43.50301,+5.37192,488,0.0,0.0,-1.7,,,,,08:30:27,+4.7,+0.8,131.7,0.0,+358,+0.1,+0.01,+0.9,,-75,+31,0.0,29.89,+2388,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,67,+25,473,473,28.6,0.0,0.0,3.9,11.2,10.2,21.8,9.9,,-2.6,2401.0,2379.6,,,,,,,,,,,,,,,+24.5,+12,+8,+3.9,+4.998,+0.000,+0.000,+23.8,+11.2,+10.2,+67.3,+24.7,+0,,,,
65.06,1,6,2018-07-27 08:30:27,+43.50301,+5.37192,488,0.0,0.0,-1.7,,,,,08:30:27,+4.7,+0.8,131.7,0.0,+358,+0.1,+0.01,+1.0,,-67,+31,0.0,29.89,+2388,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,68,+25,646,646,28.8,0.0,0.0,3.8,11.1,10.2,21.8,9.9,,-2.5,2401.0,2379.6,,,,,,,,,,,,,,,+24.7,+12,+8,+3.8,+4.998,+0.000,+0.000,+24.0,+11.1,+10.2,+68.3,+24.8,+0,,,,
65.31,1,6,2018-07-27 08:30:28,+43.50301,+5.37192,488,0.0,0.0,-1.7,,,,,08:30:27,+4.7,+0.8,131.8,0.0,+358,+0.1,+0.01,+1.0,,-58,+31,0.0,29.89,+2388,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,73,+26,1166,1166,28.8,0.0,0.0,3.6,11.1,10.1,21.8,10.1,,-2.5,2401.0,2379.6,,,,,,,,,,,,,,,+25.5,+12,+7,+3.6,+4.998,+0.000,+0.000,+24.8,+11.1,+10.1,+72.6,+25.7,+0,,,,
65.56,1,6,2018-07-27 08:30:28,+43.50301,+5.37192,487,0.1,0.0,-1.7,,,,,08:30:28,+4.7,+0.8,131.9,0.0,+358,+0.1,+0.01,+0.9,,-45,+31,0.0,29.89,+2388,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,75,+26,1502,1502,28.0,0.0,0.0,3.4,11.1,10.1,21.8,10.5,,-2.8,2401.0,2379.6,,,,,,,,,,,,,,,+25.7,+12,+7,+3.4,+4.998,+0.000,+0.000,+25.0,+11.1,+10.1,+74.6,+25.9,+0,,,,
65.81,1,6,2018-07-27 08:30:28,+43.50301,+5.37192,487,0.1,0.0,-1.7,,,,,08:30:28,+4.6,+0.8,132.0,0.0,+358,+0.1,+0.01,+1.0,,-32,+31,0.0,29.89,+2387,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,74,+26,1618,1618,27.4,0.0,0.0,3.7,11.1,10.1,21.8,10.7,,-3.1,2401.0,2379.6,,,,,,,,,,,,,,,+25.7,+12,+7,+3.7,+4.998,+0.000,+0.000,+25.0,+11.1,+10.1,+74.0,+25.9,+0,,,,
66.06,1,6,2018-07-27 08:30:28,+43.50301,+5.37192,486,0.1,0.0,-1.7,,,,,08:30:28,+4.6,+0.8,132.1,0.0,+358,+0.1,+0.01,+1.0,,-18,+31,0.0,29.89,+2387,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,73,+26,1902,1902,26.8,0.0,0.0,3.4,11.2,10.1,21.8,11.2,,-3.1,2401.0,2379.6,,,,,,,,,,,,,,,+26.0,+12,+7,+3.4,+4.998,+0.000,+0.000,+25.3,+11.2,+10.1,+72.6,+26.2,+0,,,,
66.31,1,6,2018-07-27 08:30:29,+43.50301,+5.37192,485,0.1,0.0,-1.7,,,,,08:30:28,+4.6,+0.9,132.2,0.0,+358,+0.1,+0.01,+1.0,,-4,+31,0.0,29.89,+2387,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,69,+26,2169,2169,26.0,0.0,0.0,3.2,11.2,10.1,21.8,11.6,,-2.9,2401.0,2379.6,,,,,,,,,,,,,,,+26.1,+12,+7,+3.2,+4.998,+0.000,+0.000,+25.3,+11.2,+10.1,+69.4,+26.3,+0,,,,
66.56,1,6,2018-07-27 08:30:29,+43.50301,+5.37192,485,0.1,0.0,-1.7,,,,,08:30:29,+4.6,+0.9,132.3,0.0,+358,+0.1,+0.01,+1.0,,+8,+31,0.0,29.89,+2387,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,68,+26,2301,2301,25.1,0.0,0.0,3.3,11.2,10.1,21.8,11.8,,-2.8,2401.0,2379.6,,,,,,,,,,,,,,,+26.0,+12,+8,+3.3,+4.998,+0.000,+0.000,+25.3,+11.2,+10.1,+68.3,+26.3,+0,,,,
66.81,1,6,2018-07-27 08:30:29,+43.50301,+5.37192,484,0.1,0.0,-1.7,,,,,08:30:29,+4.6,+0.9,132.4,0.0,+358,+0.2,+0.01,+1.0,,+15,+31,0.0,29.89,+2387,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,67,+26,2341,2341,24.5,0.0,0.0,3.3,11.2,10.1,21.8,11.9,,-2.8,2401.0,2379.6,,,,,,,,,,,,,,,+26.0,+12,+8,+3.3,+4.998,+0.000,+0.000,+25.3,+11.2,+10.1,+67.0,+26.3,+0,,,,
67.06,1,6,2018-07-27 08:30:29,+43.50301,+5.37192,484,0.1,0.0,-1.7,,,,,08:30:29,+4.6,+0.9,132.4,0.0,+358,+0.2,+0.01,+0.9,,+22,+31,0.0,29.89,+2387,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,67,+26,2376,2376,24.0,0.0,0.0,3.1,11.1,10.0,21.8,12.0,,-2.7,2401.0,2379.6,,,,,,,,,,,,,,,+26.0,+12,+8,+3.1,+4.998,+0.000,+0.000,+25.3,+11.1,+10.0,+67.3,+26.4,+0,,,,
67.31,1,6,2018-07-27 08:30:30,+43.50302,+5.37192,483,0.1,0.0,-1.7,,,,,08:30:29,+4.6,+0.9,132.4,0.0,+358,+0.1,+0.01,+1.0,,+27,+31,0.0,29.89,+2387,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,69,+26,1974,1974,22.8,0.0,0.0,2.7,11.1,10.0,21.8,12.1,,-2.7,2401.0,2379.6,,,,,,,,,,,,,,,+26.0,+12,+8,+2.7,+4.998,+0.000,+0.000,+25.3,+11.1,+10.0,+69.2,+26.4,+0,,,,
67.56,1,6,2018-07-27 08:30:30,+43.50302,+5.37192,483,0.1,0.0,-1.7,,,,,08:30:30,+4.7,+0.9,132.5,0.0,+358,+0.1,+0.01,+1.0,,+30,+31,0.0,29.89,+2387,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,72,+26,1692,1692,22.5,0.0,0.0,3.0,11.1,10.0,21.8,12.1,,-2.6,2401.0,2379.6,,,,,,,,,,,,,,,+26.0,+12,+8,+3.0,+4.998,+0.000,+0.000,+25.3,+11.1,+10.0,+72.1,+26.4,+0,,,,
67.81,1,6,2018-07-27 08:30:30,+43.50302,+5.37192,483,0.1,0.0,-1.7,,,,,08:30:30,+4.7,+0.9,132.5,0.0,+358,+0.1,+0.01,+1.0,,+33,+31,0.0,29.89,+2387,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,75,+26,1533,1533,22.5,0.0,0.0,3.1,11.1,10.0,21.8,12.1,,-2.5,2401.0,2379.6,,,,,,,,,,,,,,,+26.0,+12,+8,+3.1,+4.998,+0.000,+0.000,+25.3,+11.1,+10.0,+74.6,+26.4,+0,,,,
68.06,1,6,2018-07-27 08:30:30,+43.50302,+5.37192,483,0.1,0.0,-1.7,,,,,08:30:30,+4.7,+0.9,132.5,0.0,+358,+0.1,+0.01,+0.9,,+36,+31,0.0,29.89,+2387,,,324,,60.0,+0,,1,1,,,,,,,,,,,,,,,,,,,74,+26,1563,1563,22.7,0.0,0.0,3.4,11.1,10.0,21.8,12.1,,-2.5,2401.0,2379.6,,,,,,,,,,,,,,,+26.1,+12,+8,+3.4,+4.998,+0.000,+0.000,+25.4,+11.1,+10.0,+74.0,+26.4,+0,,,,
